station,date,prcp,tobs
USC00518838,5/18/2011,0.01,76
USC00518838,5/19/2011,0.02,75
USC00518838,5/20/2011,0,75
USC00518838,5/23/2011,,76
USC00518838,5/24/2011,0.03,76
USC00518838,5/25/2011,0,74
USC00518838,6/8/2011,,73
USC00518838,6/9/2011,0.04,76
USC00518838,6/12/2011,,74
USC00518838,6/13/2011,0.08,76
USC00518838,6/14/2011,0.09,73
USC00518838,6/15/2011,0.06,76
USC00518838,6/16/2011,0.07,76
USC00518838,6/20/2011,,78
USC00518838,6/21/2011,0.05,75
USC00518838,6/22/2011,0.82,77
USC00518838,7/6/2011,0.05,72
USC00518838,7/7/2011,0.74,73
USC00518838,8/8/2011,,77
USC00518838,8/10/2011,,73
USC00518838,8/12/2011,,74
USC00518838,8/24/2011,0,72
USC00518838,9/1/2011,0.01,73
USC00518838,9/2/2011,0.08,77
USC00518838,9/7/2011,0,76
USC00518838,9/9/2011,0,73
USC00518838,9/23/2011,,75
USC00518838,9/26/2011,,79
USC00518838,10/20/2011,0,75
USC00518838,10/31/2011,,74
USC00518838,11/4/2011,0.6,72
USC00518838,1/5/2012,0.1,72
USC00518838,1/9/2012,0,74
USC00518838,1/10/2012,0,62
USC00518838,1/11/2012,0.01,73
USC00518838,1/12/2012,0.1,74
USC00518838,1/14/2012,0,58
USC00518838,1/16/2012,,58
USC00518838,1/17/2012,0.26,69
USC00518838,1/18/2012,1.26,73
USC00518838,1/19/2012,0,78
USC00518838,1/20/2012,0,78
USC00518838,1/23/2012,,77
USC00518838,1/24/2012,0,77
USC00518838,1/25/2012,0,74
USC00518838,1/26/2012,0.06,71
USC00518838,1/27/2012,1.03,72
USC00518838,1/28/2012,0.05,73
USC00518838,1/29/2012,0.05,71
USC00518838,1/31/2012,,72
USC00518838,2/6/2012,,70
USC00518838,2/9/2012,,70
USC00518838,2/10/2012,0,71
USC00518838,2/14/2012,,74
USC00518838,2/15/2012,0,74
USC00518838,2/24/2012,,76
USC00518838,2/27/2012,,73
USC00518838,2/29/2012,,74
USC00518838,3/1/2012,0,71
USC00518838,3/3/2012,0.22,65
USC00518838,3/4/2012,2.7,65
USC00518838,3/5/2012,0.92,62
USC00518838,4/2/2012,,79
USC00518838,4/4/2012,,74
USC00518838,4/5/2012,0.3,69
USC00518838,4/9/2012,,69
USC00518838,4/16/2012,,73
USC00518838,5/2/2012,,71
USC00518838,5/9/2012,,72
USC00518838,5/17/2012,,69
USC00518838,5/18/2012,0.3,76
USC00518838,5/22/2012,,74
USC00518838,5/24/2012,,73
USC00518838,5/25/2012,0.2,77
USC00518838,5/27/2012,,73
USC00518838,5/28/2012,0.15,74
USC00518838,6/1/2012,0.03,75
USC00518838,6/14/2012,,73
USC00518838,6/21/2012,,76
USC00518838,6/26/2012,,71
USC00518838,6/29/2012,,71
USC00518838,7/2/2012,,75
USC00518838,7/20/2012,0.05,72
USC00518838,7/22/2012,0.4,78
USC00518838,7/23/2012,0.03,79
USC00518838,7/24/2012,0.22,75
USC00518838,7/25/2012,0.2,77
USC00518838,7/30/2012,,77
USC00518838,7/31/2012,0.02,76
USC00518838,8/1/2012,0,79
USC00518838,8/3/2012,0,77
USC00518838,8/6/2012,0.26,78
USC00518838,8/24/2012,,75
USC00518838,9/14/2012,,74
USC00518838,9/17/2012,,77
USC00518838,9/21/2012,,79
USC00518838,9/24/2012,,79
USC00518838,10/5/2012,0,74
USC00518838,10/8/2012,,80
USC00518838,10/10/2012,,80
USC00518838,10/11/2012,0.08,78
USC00518838,10/12/2012,0.01,80
USC00518838,10/15/2012,,78
USC00518838,10/16/2012,0.11,77
USC00518838,10/17/2012,0,75
USC00518838,10/18/2012,0.02,76
USC00518838,10/22/2012,,75
USC00518838,11/1/2012,,77
USC00518838,11/8/2012,,75
USC00518838,11/13/2012,,75
USC00518838,11/15/2012,,72
USC00518838,11/16/2012,0.45,74
USC00518838,11/20/2012,,75
USC00518838,11/26/2012,,69
USC00518838,11/27/2012,0,71
USC00518838,12/3/2012,,74
USC00518838,12/6/2012,,73
USC00518838,1/10/2013,0,74
USC00518838,1/14/2013,,68
USC00518838,1/23/2013,,66
USC00518838,1/24/2013,0.3,67
USC00518838,1/25/2013,0.9,74
USC00518838,2/1/2013,,70
USC00518838,2/2/2013,,64
USC00518838,2/6/2013,,70
USC00518838,2/7/2013,0,72
USC00518838,2/8/2013,0.05,73
USC00518838,2/14/2013,,69
USC00518838,2/15/2013,0,70
USC00518838,2/20/2013,,65
USC00518838,2/22/2013,,66
USC00518838,2/25/2013,,70
USC00518838,2/27/2013,,69
USC00518838,4/3/2013,0.05,70
USC00518838,4/5/2013,0,73
USC00518838,4/8/2013,,70
USC00518838,4/11/2013,,75
USC00518838,4/15/2013,,65
USC00518838,8/5/2013,0.01,79
USC00518838,8/6/2013,0.02,80
USC00518838,8/7/2013,0,80
USC00518838,8/8/2013,0,72
USC00518838,8/9/2013,0,80
USC00518838,8/12/2013,,78
USC00518838,8/14/2013,,79
USC00518838,8/19/2013,0,78
USC00518838,8/21/2013,0,78
USC00518838,8/22/2013,0.01,74
USC00518838,8/23/2013,0.01,80
USC00518838,8/27/2013,0,79
USC00518838,8/29/2013,,80
USC00518838,8/30/2013,0,80
USC00518838,9/1/2013,,74
USC00518838,9/5/2013,,77
USC00518838,9/6/2013,0.01,78
USC00518838,9/10/2013,,79
USC00518838,9/16/2013,,78
USC00518838,9/19/2013,,72
USC00518838,9/30/2013,,78
USC00518838,10/18/2013,0,77
USC00518838,12/17/2013,,73
USC00518838,12/19/2013,,72
USC00518838,12/20/2013,0.16,73
USC00518838,12/23/2013,,72
USC00518838,1/6/2014,,71
USC00518838,1/8/2014,,65
USC00518838,1/10/2014,,67
USC00518838,1/13/2014,,73
USC00518838,1/14/2014,0.41,75
USC00518838,2/3/2014,0,64
USC00518838,2/7/2014,0,69
USC00518838,2/12/2014,0,72
USC00518838,2/13/2014,0,72
USC00518838,2/16/2014,0.1,68
USC00518838,2/26/2014,0,65
USC00518838,5/14/2015,,72
USC00518838,5/18/2015,,68
USC00518838,5/19/2015,0,75
USC00518838,5/21/2015,0,72
USC00518838,5/26/2015,0,70
USC00518838,5/28/2015,0,71
USC00518838,9/21/2015,0,76
USC00518838,9/28/2015,0,77
USC00518838,9/29/2015,0,73
USC00518838,10/13/2015,0,73
USC00518838,10/16/2015,0,79
USC00518838,10/20/2015,0,74
USC00518838,10/21/2015,,80
USC00518838,10/26/2015,,78
USC00518838,10/27/2015,,76
USC00518838,10/29/2015,,77
USC00518838,11/2/2015,,80
USC00518838,11/5/2015,,72
USC00518838,11/9/2015,,76
USC00518838,11/12/2015,,74
USC00518838,11/20/2015,,70
USC00519523,1/1/2010,0.15,75
USC00519523,1/2/2010,0,75
USC00519523,1/3/2010,0,77
USC00519523,1/4/2010,0,75
USC00519523,1/5/2010,0.01,75
USC00519523,1/6/2010,0.11,72
USC00519523,1/7/2010,0.7,68
USC00519523,1/8/2010,0.02,63
USC00519523,1/9/2010,0.01,69
USC00519523,1/10/2010,0,72
USC00519523,1/11/2010,0.48,68
USC00519523,1/12/2010,0,61
USC00519523,1/13/2010,0,60
USC00519523,1/14/2010,0,65
USC00519523,1/15/2010,0,68
USC00519523,1/16/2010,0,68
USC00519523,1/17/2010,0,70
USC00519523,1/18/2010,0,77
USC00519523,1/19/2010,0,74
USC00519523,1/20/2010,0,67
USC00519523,1/21/2010,0.13,70
USC00519523,1/22/2010,0,66
USC00519523,1/23/2010,0,75
USC00519523,1/24/2010,0,72
USC00519523,1/25/2010,0,65
USC00519523,1/26/2010,0.01,76
USC00519523,1/27/2010,0.28,69
USC00519523,1/28/2010,0.09,71
USC00519523,1/29/2010,1.15,65
USC00519523,1/30/2010,2.75,69
USC00519523,1/31/2010,0.05,72
USC00519523,2/1/2010,0,68
USC00519523,2/2/2010,0,66
USC00519523,2/3/2010,0.44,65
USC00519523,2/4/2010,0,68
USC00519523,2/5/2010,0.04,65
USC00519523,2/6/2010,0,76
USC00519523,2/7/2010,0,63
USC00519523,2/8/2010,0,71
USC00519523,2/9/2010,0,70
USC00519523,2/10/2010,0,66
USC00519523,2/11/2010,0,71
USC00519523,2/12/2010,0.07,70
USC00519523,2/13/2010,0,71
USC00519523,2/14/2010,0,73
USC00519523,2/15/2010,0,73
USC00519523,2/16/2010,0,59
USC00519523,2/17/2010,0.01,68
USC00519523,2/18/2010,0,67
USC00519523,2/19/2010,0.2,63
USC00519523,2/20/2010,0.19,74
USC00519523,2/21/2010,0.16,66
USC00519523,2/22/2010,0.14,63
USC00519523,2/23/2010,0.03,63
USC00519523,2/24/2010,0,62
USC00519523,2/25/2010,0,69
USC00519523,2/26/2010,0,73
USC00519523,2/27/2010,0.01,73
USC00519523,2/28/2010,0.19,69
USC00519523,3/1/2010,0.01,69
USC00519523,3/2/2010,0,71
USC00519523,3/3/2010,0,71
USC00519523,3/4/2010,0.15,69
USC00519523,3/5/2010,0.12,70
USC00519523,3/6/2010,0.02,72
USC00519523,3/7/2010,0,72
USC00519523,3/8/2010,0.02,70
USC00519523,3/9/2010,0,69
USC00519523,3/10/2010,0.12,72
USC00519523,3/11/2010,0.04,72
USC00519523,3/12/2010,0,69
USC00519523,3/13/2010,0,76
USC00519523,3/14/2010,0,75
USC00519523,3/15/2010,0.13,71
USC00519523,3/16/2010,0.35,71
USC00519523,3/17/2010,0.05,69
USC00519523,3/18/2010,0.74,67
USC00519523,3/19/2010,0.03,68
USC00519523,3/20/2010,0,71
USC00519523,3/21/2010,0,70
USC00519523,3/22/2010,0,73
USC00519523,3/23/2010,0,67
USC00519523,3/24/2010,0.01,77
USC00519523,3/25/2010,0.12,73
USC00519523,3/26/2010,0.02,74
USC00519523,3/27/2010,0.02,77
USC00519523,3/28/2010,0.05,76
USC00519523,3/29/2010,0,73
USC00519523,3/30/2010,0.01,73
USC00519523,3/31/2010,0,73
USC00519523,4/1/2010,0.03,72
USC00519523,4/2/2010,0,72
USC00519523,4/3/2010,0.19,72
USC00519523,4/4/2010,0.12,72
USC00519523,4/5/2010,0.1,72
USC00519523,4/6/2010,0.03,73
USC00519523,4/7/2010,0.2,73
USC00519523,4/8/2010,0,73
USC00519523,4/9/2010,0,73
USC00519523,4/10/2010,0,76
USC00519523,4/11/2010,0.01,75
USC00519523,4/12/2010,0,71
USC00519523,4/13/2010,0.13,71
USC00519523,4/14/2010,0.02,69
USC00519523,4/15/2010,0,70
USC00519523,4/16/2010,0.02,64
USC00519523,4/17/2010,0.02,69
USC00519523,4/18/2010,0,70
USC00519523,4/19/2010,0,72
USC00519523,4/20/2010,0.12,72
USC00519523,4/21/2010,0.1,72
USC00519523,4/22/2010,0.04,73
USC00519523,4/23/2010,0.14,72
USC00519523,4/24/2010,0.02,74
USC00519523,4/25/2010,0,76
USC00519523,4/26/2010,0,73
USC00519523,4/27/2010,0,74
USC00519523,4/28/2010,0.03,74
USC00519523,4/29/2010,0.03,73
USC00519523,4/30/2010,0,74
USC00519523,5/1/2010,0,76
USC00519523,5/2/2010,0.12,71
USC00519523,5/3/2010,0.46,72
USC00519523,5/4/2010,0.07,77
USC00519523,5/5/2010,0,75
USC00519523,5/6/2010,0,74
USC00519523,5/7/2010,0.01,71
USC00519523,5/8/2010,0.05,76
USC00519523,5/9/2010,0,76
USC00519523,5/10/2010,0,78
USC00519523,5/11/2010,0,78
USC00519523,5/12/2010,0.08,78
USC00519523,5/14/2010,0,75
USC00519523,5/15/2010,0.05,71
USC00519523,5/16/2010,0.06,73
USC00519523,5/17/2010,0.03,74
USC00519523,5/18/2010,0,75
USC00519523,5/19/2010,0,78
USC00519523,5/20/2010,0.01,75
USC00519523,5/21/2010,0,74
USC00519523,5/22/2010,0,75
USC00519523,5/23/2010,0.05,75
USC00519523,5/24/2010,0.06,75
USC00519523,5/25/2010,0,76
USC00519523,5/26/2010,0.08,78
USC00519523,5/27/2010,0,80
USC00519523,5/29/2010,0,78
USC00519523,5/30/2010,0,76
USC00519523,5/31/2010,0,81
USC00519523,6/1/2010,0.03,76
USC00519523,6/2/2010,0,76
USC00519523,6/3/2010,0,76
USC00519523,6/4/2010,0,73
USC00519523,6/5/2010,0,78
USC00519523,6/6/2010,0,77
USC00519523,6/7/2010,0,77
USC00519523,6/8/2010,0.01,77
USC00519523,6/9/2010,0,78
USC00519523,6/10/2010,0,78
USC00519523,6/11/2010,0,76
USC00519523,6/12/2010,0,76
USC00519523,6/13/2010,0,79
USC00519523,6/14/2010,0,74
USC00519523,6/15/2010,0,75
USC00519523,6/16/2010,0,76
USC00519523,6/17/2010,0,75
USC00519523,6/18/2010,0.14,73
USC00519523,6/19/2010,0,76
USC00519523,6/20/2010,0,78
USC00519523,6/21/2010,0,76
USC00519523,6/22/2010,0,79
USC00519523,6/23/2010,0,77
USC00519523,6/24/2010,0,76
USC00519523,6/25/2010,0.08,74
USC00519523,6/26/2010,0.08,75
USC00519523,6/28/2010,0,76
USC00519523,6/29/2010,0,76
USC00519523,6/30/2010,0,76
USC00519523,7/1/2010,0.13,74
USC00519523,7/2/2010,0.14,74
USC00519523,7/3/2010,0.09,76
USC00519523,7/4/2010,0.05,79
USC00519523,7/5/2010,0.01,79
USC00519523,7/6/2010,0.08,73
USC00519523,7/7/2010,0.21,73
USC00519523,7/8/2010,0.02,76
USC00519523,7/9/2010,0.06,72
USC00519523,7/10/2010,0.1,76
USC00519523,7/11/2010,0,81
USC00519523,7/12/2010,0,75
USC00519523,7/13/2010,0,76
USC00519523,7/14/2010,0.04,74
USC00519523,7/15/2010,0.03,76
USC00519523,7/16/2010,0.03,80
USC00519523,7/17/2010,0.08,74
USC00519523,7/18/2010,0.07,77
USC00519523,7/19/2010,0,76
USC00519523,7/20/2010,0,77
USC00519523,7/21/2010,0.06,74
USC00519523,7/22/2010,0,76
USC00519523,7/23/2010,0,73
USC00519523,7/24/2010,0,77
USC00519523,7/25/2010,0,77
USC00519523,7/26/2010,0,76
USC00519523,7/27/2010,0,81
USC00519523,7/28/2010,0,76
USC00519523,7/29/2010,0,77
USC00519523,7/30/2010,0,73
USC00519523,7/31/2010,0.09,76
USC00519523,8/1/2010,0.16,77
USC00519523,8/2/2010,0.19,74
USC00519523,8/3/2010,0.08,74
USC00519523,8/4/2010,0.26,76
USC00519523,8/5/2010,0.09,73
USC00519523,8/6/2010,0.09,76
USC00519523,8/7/2010,0.01,78
USC00519523,8/8/2010,0,76
USC00519523,8/9/2010,0,77
USC00519523,8/10/2010,0,77
USC00519523,8/11/2010,0.06,74
USC00519523,8/12/2010,0,75
USC00519523,8/13/2010,0.04,79
USC00519523,8/14/2010,0,78
USC00519523,8/15/2010,0.02,76
USC00519523,8/16/2010,0.08,72
USC00519523,8/17/2010,0,74
USC00519523,8/18/2010,0.02,77
USC00519523,8/19/2010,0.04,77
USC00519523,8/20/2010,0.02,77
USC00519523,8/21/2010,0.01,79
USC00519523,8/22/2010,0.01,78
USC00519523,8/23/2010,0,77
USC00519523,8/24/2010,0,76
USC00519523,8/25/2010,0.06,76
USC00519523,8/26/2010,0.06,77
USC00519523,8/27/2010,0.01,77
USC00519523,8/28/2010,0,82
USC00519523,8/29/2010,0.05,77
USC00519523,8/30/2010,0,76
USC00519523,8/31/2010,0.02,76
USC00519523,9/1/2010,0,76
USC00519523,9/2/2010,0.14,73
USC00519523,9/3/2010,0.27,76
USC00519523,9/4/2010,0.02,80
USC00519523,9/5/2010,0.01,78
USC00519523,9/6/2010,0.02,78
USC00519523,9/7/2010,0.23,75
USC00519523,9/8/2010,0.07,77
USC00519523,9/9/2010,0.02,77
USC00519523,9/10/2010,0.17,75
USC00519523,9/11/2010,0.18,81
USC00519523,9/12/2010,0.01,78
USC00519523,9/13/2010,0,77
USC00519523,9/14/2010,0,76
USC00519523,9/15/2010,0,76
USC00519523,9/16/2010,0,77
USC00519523,9/17/2010,0,77
USC00519523,9/18/2010,0.01,77
USC00519523,9/19/2010,0.07,76
USC00519523,9/20/2010,0.06,76
USC00519523,9/21/2010,0.04,76
USC00519523,9/22/2010,0.22,74
USC00519523,9/23/2010,0.18,76
USC00519523,9/24/2010,0.06,75
USC00519523,9/25/2010,0.05,76
USC00519523,9/26/2010,0,77
USC00519523,9/27/2010,0,75
USC00519523,9/28/2010,0,73
USC00519523,9/29/2010,0,71
USC00519523,9/30/2010,0.24,72
USC00519523,10/1/2010,0.43,76
USC00519523,10/2/2010,0.05,80
USC00519523,10/3/2010,0.01,78
USC00519523,10/4/2010,0,77
USC00519523,10/5/2010,0,77
USC00519523,10/6/2010,0,77
USC00519523,10/7/2010,0,77
USC00519523,10/8/2010,0,81
USC00519523,10/9/2010,0,77
USC00519523,10/10/2010,0.01,80
USC00519523,10/11/2010,0.01,76
USC00519523,10/12/2010,0.13,72
USC00519523,10/13/2010,0,76
USC00519523,10/14/2010,0,76
USC00519523,10/15/2010,0,76
USC00519523,10/16/2010,0,77
USC00519523,10/17/2010,0.06,76
USC00519523,10/18/2010,0,72
USC00519523,10/19/2010,0,73
USC00519523,10/20/2010,0,74
USC00519523,10/21/2010,0,77
USC00519523,10/22/2010,0,76
USC00519523,10/23/2010,0,77
USC00519523,10/24/2010,0,80
USC00519523,10/25/2010,0,76
USC00519523,10/26/2010,0.11,75
USC00519523,10/27/2010,0.09,76
USC00519523,10/28/2010,0.02,77
USC00519523,10/29/2010,0.03,75
USC00519523,10/30/2010,0.26,81
USC00519523,10/31/2010,0,77
USC00519523,11/1/2010,0.24,74
USC00519523,11/2/2010,0,75
USC00519523,11/3/2010,0.42,70
USC00519523,11/4/2010,1.34,72
USC00519523,11/5/2010,0.03,74
USC00519523,11/6/2010,0.16,74
USC00519523,11/7/2010,0.01,76
USC00519523,11/8/2010,0,76
USC00519523,11/9/2010,0,73
USC00519523,11/10/2010,0,75
USC00519523,11/11/2010,0,75
USC00519523,11/12/2010,0,76
USC00519523,11/13/2010,0,76
USC00519523,11/14/2010,0,76
USC00519523,11/15/2010,0.03,75
USC00519523,11/16/2010,0,75
USC00519523,11/17/2010,0,66
USC00519523,11/18/2010,0,74
USC00519523,11/19/2010,0.13,68
USC00519523,11/20/2010,0,79
USC00519523,11/21/2010,0.05,77
USC00519523,11/22/2010,0,67
USC00519523,11/23/2010,0,69
USC00519523,11/24/2010,0,76
USC00519523,11/25/2010,0.02,76
USC00519523,11/26/2010,0,77
USC00519523,11/27/2010,0.01,76
USC00519523,11/28/2010,0.64,76
USC00519523,11/29/2010,0.03,73
USC00519523,11/30/2010,0,76
USC00519523,12/1/2010,0.03,78
USC00519523,12/2/2010,0.02,74
USC00519523,12/3/2010,0.01,74
USC00519523,12/4/2010,0,78
USC00519523,12/5/2010,0,78
USC00519523,12/6/2010,0,61
USC00519523,12/7/2010,0,69
USC00519523,12/8/2010,0.15,65
USC00519523,12/9/2010,0.03,77
USC00519523,12/10/2010,2.02,67
USC00519523,12/11/2010,0.3,69
USC00519523,12/12/2010,0.09,75
USC00519523,12/13/2010,0.02,67
USC00519523,12/14/2010,0.04,71
USC00519523,12/15/2010,0,74
USC00519523,12/16/2010,0,66
USC00519523,12/17/2010,0,66
USC00519523,12/18/2010,0,77
USC00519523,12/19/2010,2.86,70
USC00519523,12/20/2010,4.95,73
USC00519523,12/21/2010,0.63,71
USC00519523,12/22/2010,0.58,71
USC00519523,12/23/2010,0.11,71
USC00519523,12/24/2010,0.02,67
USC00519523,12/25/2010,0.02,71
USC00519523,12/26/2010,0.74,74
USC00519523,12/27/2010,0.09,76
USC00519523,12/28/2010,0.07,72
USC00519523,12/29/2010,0.04,74
USC00519523,12/30/2010,0.27,75
USC00519523,12/31/2010,0.01,69
USC00519523,1/1/2011,0.03,69
USC00519523,1/2/2011,0,74
USC00519523,1/3/2011,0,74
USC00519523,1/4/2011,0,73
USC00519523,1/5/2011,0,62
USC00519523,1/6/2011,0.15,68
USC00519523,1/7/2011,0.02,66
USC00519523,1/8/2011,0,73
USC00519523,1/9/2011,0,73
USC00519523,1/10/2011,0,73
USC00519523,1/11/2011,0.43,58
USC00519523,1/12/2011,1.34,71
USC00519523,1/13/2011,3.62,70
USC00519523,1/14/2011,0.1,76
USC00519523,1/15/2011,0,66
USC00519523,1/16/2011,0,70
USC00519523,1/17/2011,0.19,70
USC00519523,1/18/2011,0,63
USC00519523,1/19/2011,0.07,63
USC00519523,1/20/2011,0,70
USC00519523,1/21/2011,0,74
USC00519523,1/22/2011,0,75
USC00519523,1/23/2011,0,76
USC00519523,1/24/2011,0,72
USC00519523,1/25/2011,0,62
USC00519523,1/26/2011,0,65
USC00519523,1/27/2011,0,71
USC00519523,1/28/2011,0,72
USC00519523,1/29/2011,0.01,76
USC00519523,1/30/2011,0,67
USC00519523,1/31/2011,0.15,66
USC00519523,2/1/2011,0,70
USC00519523,2/2/2011,0,70
USC00519523,2/3/2011,0,66
USC00519523,2/4/2011,0,61
USC00519523,2/5/2011,0,73
USC00519523,2/6/2011,0,75
USC00519523,2/7/2011,0.95,67
USC00519523,2/8/2011,0.18,71
USC00519523,2/9/2011,0,74
USC00519523,2/10/2011,0.04,69
USC00519523,2/11/2011,0.29,68
USC00519523,2/12/2011,1.82,72
USC00519523,2/13/2011,0.71,76
USC00519523,2/15/2011,0,73
USC00519523,2/16/2011,0,73
USC00519523,2/17/2011,0,72
USC00519523,2/18/2011,0.01,76
USC00519523,2/19/2011,0,76
USC00519523,2/20/2011,0.3,73
USC00519523,2/21/2011,0.02,76
USC00519523,2/22/2011,0.01,73
USC00519523,2/23/2011,0.01,73
USC00519523,2/24/2011,1.44,68
USC00519523,2/25/2011,0,66
USC00519523,2/26/2011,0.05,77
USC00519523,2/27/2011,0,75
USC00519523,2/28/2011,0.02,70
USC00519523,3/1/2011,0.18,67
USC00519523,3/2/2011,0.01,72
USC00519523,3/3/2011,0.06,71
USC00519523,3/4/2011,1.7,72
USC00519523,3/5/2011,0.22,69
USC00519523,3/6/2011,0.27,74
USC00519523,3/7/2011,0.03,73
USC00519523,3/8/2011,0.01,73
USC00519523,3/9/2011,0.9,70
USC00519523,3/10/2011,0.27,72
USC00519523,3/11/2011,0.2,71
USC00519523,3/12/2011,0.01,75
USC00519523,3/13/2011,0,77
USC00519523,3/14/2011,0,70
USC00519523,3/15/2011,0,73
USC00519523,3/16/2011,0,74
USC00519523,3/17/2011,0.07,73
USC00519523,3/18/2011,0.05,72
USC00519523,3/19/2011,0.08,73
USC00519523,3/20/2011,0.23,74
USC00519523,3/21/2011,0,74
USC00519523,3/22/2011,0.17,73
USC00519523,3/23/2011,0,74
USC00519523,3/24/2011,0.19,76
USC00519523,3/25/2011,0.02,76
USC00519523,3/26/2011,0,74
USC00519523,3/27/2011,0,74
USC00519523,3/29/2011,0,73
USC00519523,3/30/2011,0,73
USC00519523,3/31/2011,0,73
USC00519523,4/1/2011,0.07,73
USC00519523,4/2/2011,0,79
USC00519523,4/3/2011,0,78
USC00519523,4/4/2011,0,73
USC00519523,4/5/2011,0,73
USC00519523,4/6/2011,0.11,72
USC00519523,4/7/2011,0.5,67
USC00519523,4/8/2011,0.68,69
USC00519523,4/9/2011,0.02,76
USC00519523,4/10/2011,0.01,75
USC00519523,4/11/2011,0,74
USC00519523,4/12/2011,0,74
USC00519523,4/13/2011,0,69
USC00519523,4/14/2011,0.2,75
USC00519523,4/15/2011,0,73
USC00519523,4/16/2011,0.22,75
USC00519523,4/17/2011,0,73
USC00519523,4/18/2011,0,73
USC00519523,4/19/2011,0,74
USC00519523,4/20/2011,0,71
USC00519523,4/21/2011,0,74
USC00519523,4/22/2011,0,76
USC00519523,4/23/2011,0,79
USC00519523,4/24/2011,0,79
USC00519523,4/25/2011,0,75
USC00519523,4/26/2011,0,77
USC00519523,4/27/2011,0,78
USC00519523,4/28/2011,0,79
USC00519523,4/29/2011,0.07,75
USC00519523,4/30/2011,0,75
USC00519523,5/1/2011,0,75
USC00519523,5/2/2011,0,79
USC00519523,5/3/2011,1.03,73
USC00519523,5/4/2011,0.06,75
USC00519523,5/5/2011,0,74
USC00519523,5/6/2011,0.19,72
USC00519523,5/7/2011,0.2,74
USC00519523,5/8/2011,0.51,75
USC00519523,5/9/2011,0.1,75
USC00519523,5/10/2011,0.05,73
USC00519523,5/11/2011,0.15,71
USC00519523,5/12/2011,0.01,77
USC00519523,5/13/2011,0.01,75
USC00519523,5/14/2011,0,78
USC00519523,5/15/2011,0,75
USC00519523,5/16/2011,0,76
USC00519523,5/17/2011,0,76
USC00519523,5/18/2011,0,73
USC00519523,5/19/2011,0.01,78
USC00519523,5/20/2011,0,76
USC00519523,5/21/2011,0,79
USC00519523,5/22/2011,0.02,76
USC00519523,5/23/2011,0,76
USC00519523,5/24/2011,0,76
USC00519523,5/25/2011,0,75
USC00519523,5/26/2011,0,75
USC00519523,5/27/2011,0.1,76
USC00519523,5/28/2011,0.01,75
USC00519523,5/29/2011,0.03,75
USC00519523,5/30/2011,0.01,76
USC00519523,5/31/2011,0.08,76
USC00519523,6/1/2011,0.15,79
USC00519523,6/2/2011,0.01,76
USC00519523,6/3/2011,0.09,72
USC00519523,6/4/2011,0.51,71
USC00519523,6/5/2011,0.25,72
USC00519523,6/6/2011,0.03,76
USC00519523,6/7/2011,0.03,74
USC00519523,6/8/2011,0,75
USC00519523,6/9/2011,0,76
USC00519523,6/10/2011,0,77
USC00519523,6/11/2011,0,76
USC00519523,6/12/2011,0.09,75
USC00519523,6/13/2011,0,76
USC00519523,6/14/2011,0,76
USC00519523,6/15/2011,0,76
USC00519523,6/16/2011,0.09,75
USC00519523,6/17/2011,0,76
USC00519523,6/18/2011,0,76
USC00519523,6/19/2011,0.17,79
USC00519523,6/20/2011,0.14,74
USC00519523,6/21/2011,0.38,73
USC00519523,6/22/2011,0.17,75
USC00519523,6/23/2011,0.05,74
USC00519523,6/24/2011,0.03,75
USC00519523,6/25/2011,0,76
USC00519523,6/26/2011,0.12,72
USC00519523,6/27/2011,0.02,74
USC00519523,6/28/2011,0.02,74
USC00519523,6/29/2011,0,75
USC00519523,6/30/2011,0,75
USC00519523,7/1/2011,0.01,81
USC00519523,7/2/2011,0.01,76
USC00519523,7/3/2011,0.12,76
USC00519523,7/4/2011,0.06,76
USC00519523,7/5/2011,0.04,75
USC00519523,7/6/2011,0.08,79
USC00519523,7/7/2011,0.06,73
USC00519523,7/8/2011,0.04,75
USC00519523,7/9/2011,0.01,79
USC00519523,7/10/2011,0.01,77
USC00519523,7/11/2011,0.01,76
USC00519523,7/12/2011,0,76
USC00519523,7/13/2011,0,74
USC00519523,7/14/2011,0,76
USC00519523,7/15/2011,0,76
USC00519523,7/16/2011,0,77
USC00519523,7/17/2011,0.06,78
USC00519523,7/18/2011,0,75
USC00519523,7/19/2011,0,75
USC00519523,7/20/2011,0.16,71
USC00519523,7/21/2011,0,77
USC00519523,7/22/2011,0.09,75
USC00519523,7/23/2011,0.08,77
USC00519523,7/24/2011,0,74
USC00519523,7/25/2011,0.12,76
USC00519523,7/26/2011,0,76
USC00519523,7/27/2011,0.06,75
USC00519523,7/28/2011,0.04,76
USC00519523,7/29/2011,0.02,77
USC00519523,7/30/2011,0.2,76
USC00519523,7/31/2011,0.01,78
USC00519523,8/1/2011,0,76
USC00519523,8/2/2011,0,76
USC00519523,8/3/2011,0,77
USC00519523,8/4/2011,0,77
USC00519523,8/5/2011,0,77
USC00519523,8/6/2011,0,76
USC00519523,8/7/2011,0.12,77
USC00519523,8/8/2011,0,76
USC00519523,8/9/2011,0.19,78
USC00519523,8/10/2011,0,76
USC00519523,8/11/2011,0,76
USC00519523,8/12/2011,0,76
USC00519523,8/13/2011,0,77
USC00519523,8/14/2011,0,80
USC00519523,8/15/2011,0.5,76
USC00519523,8/16/2011,0.01,76
USC00519523,8/17/2011,0,76
USC00519523,8/18/2011,0.05,75
